id,product_name,product_url,description,provider,pricing_model,source_url,source_record_id,collectedAt
a664f5a9-4457-5307-a263-3bf63646074e,mej-erp-ai,https://mejerpai.com,AI-powered ERP system for streamlined business management.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:225,2026-08-27T12:07:08+00:00
dcbac004-8e93-5056-88e5-244e3d2f1b2a,unitedtax-ai,https://unitedtax.ai,AI-assisted tax preparation with expert review for businesses and individuals.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:227,2026-08-27T12:07:08+00:00
0a19b157-dc3a-5c28-b902-5788ea2f521b,recordme,https://recordme.ai,AI-powered accounting automation software for streamlined financial operations and customized reports.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:228,2026-08-27T12:07:08+00:00
01412723-7f9c-5518-88fd-21ef9c482747,finance-brain,https://financebrain.ai,AI-powered chatbot for instant finance and accounting answers from spreadsheet data.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:230,2026-08-27T12:07:08+00:00
1608e868-1a32-5011-b286-3ae9e5831280,ever-efficient-ai,https://everefficient.ai,AI automation agency offering subscription-based solutions for business efficiency.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:231,2026-08-27T12:07:08+00:00
477dd12e-fd31-5976-b1b6-efd845a57a6a,tango-ai,https://www.tangoagreements.com,AI-powered platform for freelancers and agencies to streamline business operations and client engagement.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:232,2026-08-27T12:07:08+00:00
94b42096-7f23-50c8-b01d-19bbc1ac9069,invoice-matchpoint-by-dodocs-ai,https://dodocs.ai,"Automates invoice processing, data extraction, and chatbot services using AI.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:233,2026-08-27T12:07:08+00:00
72212922-77cd-5b3c-890a-1932f3f73873,fortune,https://www.fortune.app,"AI-powered accounting software for business decision-making, cash flow tracking, and forecasting.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:235,2026-08-27T12:07:08+00:00
e2c33314-9ecc-5dca-9977-b3567e190699,financial-fusion,https://financialfusion.io,AI-powered financial SaaS platform for actionable insights and strategic decisions.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:237,2026-08-27T12:07:08+00:00
2b4e1d72-f776-5e1b-81b0-7b1bbbcb316a,mrgn,https://mrgn.ai,AI-driven insights for restaurants to optimize costs and improve profitability.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:239,2026-08-27T12:07:08+00:00
af2e3984-5d80-5224-a24a-9824d3a2aeca,insightai,https://insightai.in,"AI tool for finance: fraud detection, compliance, and improved customer service.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:240,2026-08-27T12:07:08+00:00
b611fc59-cdb2-5c21-9f4a-a8cdd4732320,turbodoc,https://turbodoc.io,AI-powered invoice processing and automation tool.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:241,2026-08-27T12:07:08+00:00
591d30fd-6fd4-5b32-8e12-a41e72947ba5,kerno-start,https://www.kerno.ch,"Kerno automates company formation, accounting, and payroll in Europe with AI.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:242,2026-08-27T12:07:08+00:00
01e7dd93-0e4f-5339-a9fb-e12361e33362,bank-statement-convert,https://bankstatementconvert.com,AI-powered tool to convert PDF bank statements to Excel/CSV instantly and securely.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:243,2026-08-27T12:07:08+00:00
5f9462e5-4d7c-530c-bf67-c984075e90aa,adam,https://interval-ai.com,AI-powered accounts receivable automation for efficient debt collection and improved cash flow.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:244,2026-08-27T12:07:08+00:00
7d1fa534-5425-598f-95fa-5740e46465c2,ai-accounting-apps,https://www.aiaccountingapps.com,A curated platform for AI-powered accounting tools and automation solutions.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:245,2026-08-27T12:07:08+00:00
b78d0e90-1ed8-5790-bb22-88452194e07c,zeeinvoices,https://zeeinvoices.com,Free AI-powered invoicing software for businesses to create and manage invoices.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:246,2026-08-27T12:07:08+00:00
7a8b566b-c3e5-5a7e-8e51-f25c7a87e8e9,oly-ai,https://www.oly.ai,AI-powered bookkeeping and financial analysis for QuickBooks Online users.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:247,2026-08-27T12:07:08+00:00
0fcce59e-704d-56be-b89c-84609bc4c39a,pennyflo,https://www.pennyflo.io,"AI-powered SaaS tool for banking, forecasting, and cash flow management.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:248,2026-08-27T12:07:08+00:00
8f9cba7c-fbc9-51b7-b66a-bf23f83217f5,serina,https://www.serina.ai,AI-powered invoice processing automation platform for streamlined accounts payable workflows.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:249,2026-08-27T12:07:08+00:00
88cc1845-55f9-55b2-9b22-c3402176b8ae,reform,https://reformhq.com,AI-powered platform for logistics automation and freight forwarding.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:250,2026-08-27T12:07:08+00:00
3552a879-b3f8-53da-8a2e-369dcbe45c5b,documentpro,https://www.documentpro.ai,AI-powered platform for automated document processing and data extraction.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:251,2026-08-27T12:07:08+00:00
02b845b2-c7be-54f2-9497-7dbf868c21ec,spendtally,https://spendtally.com,AI-powered expense tracking and financial insights app for easy money management.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:252,2026-08-27T12:07:08+00:00
ebabcdd2-5a45-564c-b37b-e5b095b4abc1,homeworkify,https://homeworkifyy.net,Homeworkify is a free AI-powered homework help website with Q&A solutions.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:253,2026-08-27T12:07:08+00:00
590fdcde-bf70-56a0-8de8-bd5657626692,accountingsolverai,https://accountingsolver.com,Free online AI tool for solving accounting problems and automating tasks.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:254,2026-08-27T12:07:08+00:00
f7f57e93-6822-58ac-8356-9214cb7b6c07,invoice-box-发票盒子,https://www.fapiaohezi.com,"Automated invoice extraction, categorization, and expense report generation using AI.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:255,2026-08-27T12:07:08+00:00
5b9c2d3e-aa24-5c36-a6fe-64b79e88847b,ontariosystems-com,https://ontariosystems.com,"AI-driven workflow platforms for ARM and Healthcare industries, streamlining revenue recovery.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:256,2026-08-27T12:07:08+00:00
b347167b-bd2e-5aab-89f4-708c4d731376,billie,https://getbillie.app,"macOS app to automate invoice renaming, moving, and emailing using machine learning.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:262,2026-08-27T12:07:08+00:00
0e2e27e1-9829-56f5-b8c4-7af4bd2abaea,buildkeeper,https://buildkeeper.co,"Construction management software with AI for small businesses, focusing on efficiency.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:265,2026-08-27T12:07:08+00:00
699e2eed-1186-5470-b4f4-2ae8bd8677cc,fdo-ai,https://fdo.ai,fdo.ai: AI tools for entrepreneurs to start and grow small businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:269,2026-08-27T12:07:08+00:00
030a5acd-fbe5-51e1-b06a-230f5f08ffb3,expense-sorted,https://www.expensesorted.com,AI-powered expense categorization tool for Google Sheets and other platforms.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:270,2026-08-27T12:07:08+00:00
aea15c3c-4c57-5c18-9330-4ea34e81c515,myiq-ai,https://www.myiq.ai,AI-powered invoice automation solution for efficient and accurate invoice processing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:271,2026-08-27T12:07:08+00:00
9d1d5b3b-bab9-56a0-a4ff-879140204c68,billy-ai-invoicing-made-effortless,https://getbilly.co,AI-powered invoicing tool for small businesses and freelancers with Stripe integration.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:273,2026-08-27T12:07:08+00:00
aa4cceb4-ab2d-57dc-8668-f840e9a68d28,gpt-hero,https://www.gpt-hero.io,"GPT Hero is a marketplace for discovering, sharing, and creating AI solutions using GPTs.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:274,2026-08-27T12:07:08+00:00
44ba063b-2674-5816-a9ab-5a2eb9dc7ee9,eveski,https://www.eveski.com,AI-powered subscription manager for expense tracking and personalized financial advice.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:275,2026-08-27T12:07:08+00:00
ec5f0a06-61e1-5c95-8c39-7a81936c86a3,simpla-ai,https://www.simpla.ai,"AI-powered financial tool for startups and SMEs, offering tax and accounting compliance solutions.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:276,2026-08-27T12:07:08+00:00
94d893a4-8890-57b2-acd1-2d7206abf9a1,myinvoicer,https://myinvoicer.app,Free billing system and AI invoicing tool for businesses and freelancers.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:280,2026-08-27T12:07:08+00:00
5cea2b22-f3c5-5403-b340-acc71137c07d,receiptify,https://receiptify.ai,"AI tool to automatically find, organize, and manage receipts from emails.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:281,2026-08-27T12:07:08+00:00
a82cf6b1-dbcb-5aa6-aff2-bd35f416663a,proco,https://proconow.co,"AI-powered finance platform for automation, analysis, and insights.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:282,2026-08-27T12:07:08+00:00
ab443af3-13b1-5eb4-9d5f-96d134cee1cf,slayed-ai,http://slayed.ai,AI-powered invoicing and payments software for efficient financial management.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:283,2026-08-27T12:07:08+00:00
af3d20a3-089a-5190-ba36-2af9b4134b25,ence,https://ence.in,AI-powered invoicing software for service providers and SMBs to streamline invoicing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:284,2026-08-27T12:07:08+00:00
aafb4127-597e-5ebb-ae41-4ac362bcfd9c,fincheck-by-trezy,https://fincheck.trezy.io,AI-powered financial statement analysis tool for key metrics and valuation.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:285,2026-08-27T12:07:08+00:00
f4f3673c-c75b-502d-a57b-b59a2c65156b,learnex-ai,https://www.learnexai.com,Learnex AI: AI-powered education platform with 500+ AI tutors across various subjects.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:286,2026-08-27T12:07:08+00:00
caeef6db-e7b7-510a-a508-ad6dfd0d5fb1,yapayzeka-net,https://yapayzeka.net,AI applications in accounting.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:287,2026-08-27T12:07:08+00:00
67ce14e7-c9f5-54d9-96d9-1ae45c6d7c54,splitparty,https://splitparty.co,Split bills easily with friends using AI receipt scanning and sharing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:288,2026-08-27T12:07:08+00:00
7f3d46b9-0c5f-5cb7-b8a7-cb68b9c430ab,the-freelance-app,https://www.thefreelance.app,"Freelance income and expense tracker with AI, analysis, and benchmarking features.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:289,2026-08-27T12:07:08+00:00
4355ca44-515e-54a7-87bd-abc40b6ed7f9,hexar-ai,https://hexarai.com,All-in-one AI platform with 37 tools for solopreneurs to build and scale businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:290,2026-08-27T12:07:08+00:00
37ffd21d-c416-5b37-a980-d80769f013f1,invoiceocr,https://www.invoiceocr.net,Directory for invoice OCR and AI solutions to automate invoice processing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:291,2026-08-27T12:07:08+00:00
4fce1a53-0338-5fa2-b4bc-e5ca92dec9a9,paygenie,https://www.paygenie.co,"AI-powered invoicing tool simplifying creation, management, and financial tracking for businesses.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:292,2026-08-27T12:07:08+00:00
172cadca-8716-536d-a85e-e7403e8be8a2,ai-pdf-bank-statement-parser,https://aibankparser.com,AI tool to convert PDF bank statements to various spreadsheet formats.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:293,2026-08-27T12:07:08+00:00
8f2c237a-01be-55e8-a518-3a3c7ffe0697,saaspec,https://www.saaspec.com,"Track LLM API token costs, export data, and create Stripe invoices for pay-as-you-go software.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:294,2026-08-27T12:07:08+00:00
bf883cb3-9b9d-512a-8e28-43463b12b8a5,evrythink-1-0-financial-planning,https://www.evrythink.com,"AI-powered financial tool for startups, SMEs, and freelancers.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:297,2026-08-27T12:07:08+00:00
bf1e2431-a156-5877-abb6-518fb2f7a730,showmemoney,https://www.showmemoney.app,AI-powered expense tracker that automates expense tracking and provides spending insights.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:298,2026-08-27T12:07:08+00:00
3add35fe-740f-5306-a2f4-53e6f9a6a7fa,genkin,https://genkin.site,AI-powered tool for effortless money tracking and financial analysis.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:300,2026-08-27T12:07:08+00:00
2b10d50d-d211-58d3-8395-4ba9a14334b1,smart-invoices,https://smartinvoices.app,AI-powered invoicing assistant for creating professional invoices and estimates quickly.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:305,2026-08-27T12:07:08+00:00
61ea072b-91c0-5626-b405-a4d73f489b00,rupease,https://rupease.co,Cash flow management system with AI insights and integrated sales tools for small businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:308,2026-08-27T12:07:08+00:00
77de80d5-bc2d-50b3-ba98-2c5dd24f6bd2,fiorino-ai,https://fiorinoai.tech,Open-source AI cost management platform for SaaS businesses using LLMs.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:310,2026-08-27T12:07:08+00:00
a3db1225-cc3f-5763-a080-08b7a3807517,invoicemint,https://invoicemint.in,AI-powered invoicing and finance management software for global businesses.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:311,2026-08-27T12:07:08+00:00
41902ed0-2505-5f3c-aae1-fecfb7e4da6a,eliteinvoice,https://eliteinvoice.com,"AI-powered invoicing platform for creating, customizing, and sending professional invoices.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:312,2026-08-27T12:07:08+00:00
b19975c3-fe6a-54d2-b560-9a920fcd1b7c,invoicedataextraction-com,https://invoicedataextraction.com,"AI tool for fast, accurate, template-free invoice data extraction to Excel.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:313,2026-08-27T12:07:08+00:00
941a7bc2-1c12-5998-8e97-c1970a8e3040,bizfast-io,https://bizfast.io,AI-powered receipt management and business consulting platform.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:314,2026-08-27T12:07:08+00:00
1213b896-6578-53bc-b2f0-3d3f6dce31d5,workfusion-app,https://www.workfusionapp.com,AI-powered accounting dashboard for automated bookkeeping and financial insights.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:315,2026-08-27T12:07:08+00:00
06f7dabd-ace3-5deb-a04d-7fb60557558d,ai-invoicer,https://aiinvoicer.in,AI Invoicer is an invoicing platform that helps streamline the invoicing process.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:316,2026-08-27T12:07:08+00:00
34805f35-0c73-5275-bd5a-fa4ab923518f,sendpay,https://www.sendpaymail.com,"All-in-one productivity platform with AI email, payments, and workflow management for SMBs.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:317,2026-08-27T12:07:08+00:00
c3478e9e-5a7c-5055-b795-b63c82226d16,vent,https://useventapp.com,Vent AI automates financial tracking and provides insights for business growth.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:318,2026-08-27T12:07:08+00:00
51ee836a-e912-541e-bb6d-bc459c347f29,finjy,https://finjy.com,AI-powered financial auditor providing insights and expense management.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:319,2026-08-27T12:07:08+00:00
bc0a3abf-7e64-5be7-8817-c242fbd02f91,jupid-ai-accountant,https://jupid.com,"AI business assistant automating LLC formation, bookkeeping, and tax filing for small businesses.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:320,2026-08-27T12:07:08+00:00
23da47f6-dd68-5db2-9cb2-ba24cc310c90,victoria-ai,https://www.versionseven.ai,AI workflow automation platform connecting tools to automate complex tasks with simple prompts.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:321,2026-08-27T12:07:08+00:00
6bf4abd9-3af0-5346-aa38-b0fee6ca9299,capyparse,https://capyparse.com,AI-powered PDF and image to CSV/Excel converter with bank statement processing.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:322,2026-08-27T12:07:08+00:00
f84c54a8-71f4-5cc8-a93f-5c2266cace5c,rapidscan-ai,https://rapidscan.ai,AI-powered document processing and management for efficient workflows and data extraction.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:323,2026-08-27T12:07:08+00:00
7eaf3827-62d7-533d-aa50-14af7bf9eb73,trae,https://trae.ai,AI-powered IDE for enhanced developer collaboration and efficiency.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:324,2026-08-27T12:07:08+00:00
748b653b-1391-5a90-ab0e-cdbd0f9373ed,predis,https://predis.ai,AI-powered content generator for social media posts and ads.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:325,2026-08-27T12:07:08+00:00
07dc724f-07ce-553f-af3f-8b986cb94ee4,adcreative-ai,https://free-trial.adcreative.ai/98krjvb7wdoq,AI-powered platform for generating conversion-focused ad creatives and optimizing advertising strategies.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:326,2026-08-27T12:07:08+00:00
703ffd71-5a5d-5ab8-a882-9a63a4fafde6,creatopy,https://www.creatopy.com,AI-powered ad creation and automation platform for efficient ad campaigns.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:327,2026-08-27T12:07:08+00:00
21d9e9b3-aa27-54b3-8cd3-a1ef361ddd97,otto-google-ads,https://searchatlas.com/otto-google-ads,AI-powered SEO platform for automation and scaling.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:330,2026-08-27T12:07:08+00:00
7870b9f2-4ac2-54a0-b869-a6b24dad7a36,icon-ai-generated-influencer-ads,https://icon.com,"AI Admaker for planning, creating, and running winning ads.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:331,2026-08-27T12:07:08+00:00
8050015d-5081-5f2a-abf1-0f330158606f,gethookd,https://www.gethookd.ai,AI-powered platform to streamline ad creation and improve ad performance.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:332,2026-08-27T12:07:08+00:00
da5ebc94-db91-5266-a282-c2afedfae6eb,rubii,https://rubii.ai,"Rubii offers AI character chat, roleplay, and virtual companionship.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:333,2026-08-27T12:07:08+00:00
b140a2d6-67b5-53e4-9ba4-6486bf95219d,maker-ai,https://app.draft.co/signup,"AI-powered photo & video generation for e-commerce, replacing photoshoots with generative AI.",,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:334,2026-08-27T12:07:08+00:00
c695a58c-9182-544c-8106-75da2d4dd579,hautech-ai,https://www.hautech.ai,AI platform for generating fashion visuals with AI models.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:335,2026-08-27T12:07:08+00:00
7190d305-3437-5a2c-b38e-5ac07f0d24a4,lexilexi-ai,https://lexilexi.ai,AI-powered tool for generating and optimizing Meta ads for better ROI and conversion.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:336,2026-08-27T12:07:08+00:00
78520cdb-3c5d-56a8-b27c-ce86707f4507,neuronsinc-com,https://neuronsinc.com,Marketing AI platform using neuroscience to improve campaign effectiveness.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:338,2026-08-27T12:07:08+00:00
0c28bd46-e09a-51a8-84c7-36d70b2cf3d1,shown-io,https://shown.io/p/hCbui4ATCX,AI-powered ad optimization platform for efficient online ad management and scaling.,,,https://github.com/lakey009/AI-Tools-List/blob/ccdff902d7e77774df46e66761e811ada4838ea1/AIToolsList.json,ai-tools-list:AIToolsList.json:340,2026-08-27T12:07:08+00:00
